timestamp,sensor_id,pressure
1821,1,101390.3828125
1837,1,101388.921875
1852,1,101392.2265625
1867,1,101398.1640625
1883,1,101399.8125
1899,1,101403.1015625
1913,1,101404.3984375
1929,1,101404.5234375
1945,1,101405.703125
1961,1,101408.6875
1978,1,101405.1328125
1993,1,101412.2421875
2009,1,101407.6328125
2025,1,101417.1171875
2041,1,101419.8046875
2057,1,101413.3203125
2073,1,101421.1875
2088,1,101420.953125
2104,1,101419.4765625
2120,1,101425.546875
2136,1,101425.625
2152,1,101427.515625
2168,1,101419.0234375
2184,1,101428.5625
2200,1,101419.4375
2216,1,101428.703125
2232,1,101421.203125
2248,1,101426.71875
2264,1,101424.4765625
2279,1,101425.9765625
2294,1,101429.1015625
2310,1,101421.5078125
2326,1,101425.8359375
2342,1,101421.2734375
2358,1,101421.1640625
2374,1,101422.1171875
2390,1,101417.0859375
2406,1,101423.1875
2422,1,101424.703125
2438,1,101414.296875
2454,1,101421.296875
2470,1,101416.8984375
2486,1,101416.6015625
2502,1,101414.0390625
2518,1,101409.9296875
2533,1,101406.7265625
2549,1,101412.4140625
2565,1,101411.6484375
2581,1,101402.46875
2597,1,101399.515625
2612,1,101406.125
2627,1,101403.4453125
2642,1,101398.6796875
2657,1,101394.3984375
2673,1,101393.4375
2689,1,101385.8359375
2705,1,101389.78125
2721,1,101387.890625
2737,1,101379.125
2753,1,101383.4765625
2769,1,101379.4140625
2785,1,101370.7734375
2800,1,101373.8671875
2816,1,101370.140625
2832,1,101365.2265625
2848,1,101366.640625
2863,1,101360.203125
2878,1,101356.4140625
2893,1,101350.515625
2908,1,101352.5859375
2924,1,101348.828125
2940,1,101346.71875
2956,1,101342.859375
2972,1,101340.8984375
2988,1,101336.7890625
3003,1,101334.125
3019,1,101327.4609375
3035,1,101328.1796875
3051,1,101323.5
3067,1,101323.0234375
3083,1,101319.640625
3099,1,101315.6640625
3115,1,101306.7265625
3131,1,101311.546875
3147,1,101306.1796875
3163,1,101301.1796875
3179,1,101297.8671875
3195,1,101296.90625
3211,1,101288.78125
3227,1,101289.0625
1664,2,101346.90625
1679,2,101348.28125
1695,2,101350.4453125
1711,2,101348.1796875
1727,2,101356.5625
1743,2,101360.6015625
1759,2,101363.34375
1775,2,101363.2265625
1791,2,101363.6796875
1807,2,101368.515625
1823,2,101369.7421875
1839,2,101376.9375
1855,2,101383.09375
1871,2,101385.5078125
1887,2,101382.421875
1902,2,101384.9921875
1918,2,101391.546875
1934,2,101390.4609375
1950,2,101397.265625
1966,2,101397.7578125
1982,2,101402.265625
1997,2,101397.6015625
2013,2,101406.3125
2029,2,101403.21875
2045,2,101406.828125
2061,2,101405.3515625
2077,2,101411.515625
2092,2,101407.859375
2107,2,101408.3203125
2122,2,101415.8046875
2138,2,101418.3359375
2154,2,101417.9140625
2170,2,101422.875
2186,2,101418.5625
2202,2,101419.03125
2218,2,101423.8359375
2233,2,101426.3125
2249,2,101427.3984375
2265,2,101426.5546875
2281,2,101420.7890625
2297,2,101427.0703125
2313,2,101421.9375
2329,2,101427.0859375
2345,2,101419.9921875
2361,2,101426.421875
2377,2,101420.84375
2393,2,101419.78125
2408,2,101426.28125
2424,2,101426.7265625
2440,2,101425.0703125
2456,2,101424.4765625
2472,2,101427.390625
2488,2,101425.4296875
2504,2,101417.734375
2520,2,101418.3125
2536,2,101423.1015625
2552,2,101412.7265625
2567,2,101420.875
2583,2,101413.984375
2598,2,101417.3984375
2614,2,101414.8984375
2630,2,101409.5
2646,2,101409.8203125
2662,2,101408.78125
2678,2,101405.6640625
2693,2,101406.859375
2709,2,101404.6328125
2725,2,101395.9453125
2741,2,101392.3828125
2757,2,101395.1796875
2773,2,101388.9296875
2789,2,101393.109375
2805,2,101392.265625
2821,2,101390.34375
2837,2,101384.5390625
2853,2,101382.6484375
2869,2,101375.2265625
2885,2,101378.9296875
2901,2,101367.8359375
2917,2,101365.3359375
2932,2,101368.4921875
2948,2,101359.984375
2964,2,101356.4765625
2980,2,101359.796875
2996,2,101352.796875
3012,2,101348.96875
3028,2,101349.28125
3044,2,101347.4296875
3059,2,101339.703125
3075,2,101334.7421875
3091,2,101331.1640625
3106,2,101333.0859375
3122,2,101333.6953125
3138,2,101330.5625
3154,2,101327.703125
3170,2,101317.0078125
3186,2,101320.6796875
3202,2,101311.921875
3218,2,101312.328125
3234,2,101307.1953125
3327,1,101230.3359375
3343,1,101229.7734375
3358,1,101224.671875
3374,1,101228.484375
3390,1,101225.0234375
3406,1,101224.171875
3422,1,101226.3828125
3438,1,101221.5625
3454,1,101227.84375
3470,1,101228.6875
3486,1,101229.859375
3502,1,101221.96875
3518,1,101227.5546875
3534,1,101226.5546875
3550,1,101230.453125
3566,1,101224.0625
3582,1,101224.046875
3598,1,101225.421875
3614,1,101227.578125
3630,1,101224.8515625
3646,1,101234.140625
3661,1,101229.3046875
3676,1,101233.15625
3692,1,101236.375
3708,1,101231.6796875
3723,1,101235.5390625
3739,1,101240.265625
3755,1,101235.484375
3771,1,101238.484375
3787,1,101246.125
3803,1,101249.265625
3819,1,101248.6484375
3835,1,101245.34375
3851,1,101248.28125
3867,1,101257.6953125
3883,1,101251.1640625
3899,1,101260.3359375
3915,1,101265.28125
3931,1,101260.7578125
3947,1,101264.125
3963,1,101265.4140625
3979,1,101266.4375
3995,1,101273.15625
4011,1,101273.703125
4027,1,101275.8046875
4043,1,101277.25
4059,1,101289.765625
4075,1,101284.515625
4090,1,101295.25
4106,1,101294.265625
4121,1,101297.375
4137,1,101301.640625
4153,1,101299.0
4169,1,101305.1328125
4185,1,101304.703125
4201,1,101314.7421875
4217,1,101312.4375
4233,1,101316.46875
4248,1,101319.765625
4264,1,101327.1875
4280,1,101326.65625
4296,1,101326.6171875
4311,1,101338.125
4326,1,101340.640625
4342,1,101344.8828125
4358,1,101348.421875
4374,1,101347.671875
4389,1,101347.1796875
4405,1,101353.15625
4421,1,101356.359375
4437,1,101355.0703125
4453,1,101363.171875
4469,1,101367.5546875
4484,1,101365.390625
4500,1,101374.0703125
4516,1,101375.234375
4532,1,101378.3046875
4548,1,101373.6953125
4564,1,101382.3984375
4580,1,101381.1796875
4596,1,101387.8828125
4611,1,101390.0
4627,1,101386.7578125
4642,1,101393.046875
4657,1,101397.4765625
4672,1,101396.5390625
4688,1,101397.9140625
4704,1,101399.3046875
4720,1,101402.1328125
4735,1,101407.7265625
4751,1,101405.46875
4767,1,101407.53125
4783,1,101413.75
4799,1,101416.2578125
4815,1,101413.4296875
4831,1,101414.6484375
4846,1,101415.5078125
4862,1,101417.5234375
4878,1,101414.90625
4893,1,101419.0859375
3327,2,101390.046875
3342,2,101390.78125
3359,2,101396.078125
3375,2,101401.40625
3390,2,101403.1484375
3407,2,101403.734375
3423,2,101406.7734375
3439,2,101406.859375
3455,2,101407.28125
3470,2,101407.6875
3487,2,101416.046875
3502,2,101415.78125
3518,2,101411.4296875
3534,2,101412.71875
3550,2,101416.234375
3566,2,101422.5546875
3582,2,101423.65625
3598,2,101424.7734375
3613,2,101421.9921875
3629,2,101419.7265625
3646,2,101425.9375
3662,2,101423.578125
3678,2,101423.5078125
3693,2,101427.7265625
3709,2,101427.15625
3725,2,101425.6640625
3741,2,101423.546875
3757,2,101425.1953125
3773,2,101428.796875
3789,2,101421.2265625
3805,2,101428.734375
3821,2,101428.0390625
3837,2,101426.1953125
3853,2,101427.671875
3869,2,101420.703125
3885,2,101419.921875
3901,2,101417.484375
3917,2,101421.1875
3933,2,101416.0703125
3949,2,101420.5625
3965,2,101418.46875
3981,2,101410.1484375
3997,2,101411.328125
4013,2,101414.453125
4028,2,101405.1953125
4044,2,101412.7109375
4060,2,101405.703125
4075,2,101399.625
4091,2,101402.9140625
4107,2,101397.8515625
4123,2,101396.3828125
4139,2,101391.8359375
4155,2,101396.171875
4171,2,101389.875
4187,2,101389.6484375
4202,2,101382.265625
4218,2,101384.8203125
4233,2,101376.5703125
4249,2,101374.015625
4265,2,101380.75
4280,2,101375.6796875
4296,2,101367.03125
4312,2,101371.84375
4328,2,101365.9140625
4344,2,101360.625
4359,2,101355.2890625
4375,2,101356.0
4391,2,101352.1328125
4407,2,101348.1796875
4423,2,101347.25
4438,2,101341.7265625
4454,2,101343.484375
4470,2,101341.0859375
4485,2,101337.3359375
4501,2,101326.8203125
4517,2,101326.203125
4533,2,101326.296875
4549,2,101321.34375
4565,2,101318.828125
4581,2,101318.3359375
4597,2,101308.5
4613,2,101304.640625
4629,2,101308.8125
4644,2,101298.9375
4659,2,101303.09375
4674,2,101299.5625
4690,2,101291.3828125
4706,2,101291.28125
4722,2,101288.78125
4738,2,101288.234375
4754,2,101282.0
4770,2,101278.609375
4785,2,101276.8046875
4800,2,101272.5234375
4815,2,101271.0625
4831,2,101271.9375
4847,2,101263.203125
4862,2,101267.4609375
4878,2,101258.09375
4894,2,101258.953125
4993,1,101256.09375
5007,1,101253.9296875
5024,1,101251.2265625
5039,1,101250.7421875
5055,1,101255.0625
5071,1,101248.3203125
5087,1,101251.0390625
5103,1,101244.8515625
5119,1,101240.015625
5135,1,101240.9921875
5151,1,101244.1484375
5167,1,101238.921875
5183,1,101232.0859375
5199,1,101233.6875
5215,1,101236.1640625
5231,1,101229.703125
5247,1,101226.40625
5263,1,101231.40625
5279,1,101226.75
5294,1,101232.1015625
5309,1,101228.8359375
5324,1,101231.65625
5340,1,101228.8515625
5355,1,101227.65625
5371,1,101229.796875
5387,1,101225.9921875
5403,1,101229.4609375
5419,1,101227.234375
5434,1,101220.8515625
5450,1,101220.25
5466,1,101220.515625
5482,1,101228.25
5498,1,101222.7578125
5513,1,101225.5546875
5528,1,101224.6953125
5544,1,101228.765625
5560,1,101231.28125
5575,1,101231.3671875
5591,1,101235.1796875
5607,1,101231.6640625
5622,1,101228.3046875
5638,1,101232.015625
5654,1,101235.4375
5670,1,101239.703125
5686,1,101242.609375
5701,1,101240.6171875
5717,1,101245.1171875
5733,1,101247.890625
5749,1,101249.4765625
5764,1,101249.2578125
5779,1,101253.828125
5795,1,101248.21875
5811,1,101250.140625
5826,1,101259.4375
5841,1,101261.4375
5857,1,101263.328125
5873,1,101261.875
5889,1,101264.0390625
5905,1,101263.2265625
5921,1,101268.46875
5936,1,101277.6484375
5952,1,101274.5
5968,1,101282.796875
5984,1,101276.9453125
6000,1,101284.8203125
6016,1,101285.3046875
6032,1,101292.5078125
6048,1,101289.1875
6064,1,101299.03125
6080,1,101296.3515625
6096,1,101297.4765625
6112,1,101307.625
6128,1,101312.921875
6144,1,101310.0703125
6160,1,101309.9140625
6175,1,101317.15625
6191,1,101318.21875
6207,1,101320.8125
6223,1,101329.84375
6239,1,101334.4375
6255,1,101329.6171875
6271,1,101340.265625
6287,1,101339.6875
6303,1,101348.265625
6319,1,101349.3984375
6335,1,101350.0625
6351,1,101355.4375
6367,1,101356.203125
6383,1,101353.8671875
6399,1,101358.578125
6415,1,101362.125
6430,1,101369.3046875
6446,1,101373.78125
6462,1,101369.1015625
6477,1,101374.59375
6493,1,101377.40625
6509,1,101376.84375
6525,1,101381.09375
6541,1,101382.1953125
6557,1,101387.0
4993,2,101372.734375
5009,2,101377.5703125
5025,2,101372.6796875
5041,2,101376.5703125
5055,2,101382.8203125
5071,2,101386.7109375
5088,2,101390.90625
5103,2,101385.90625
5119,2,101390.109375
5134,2,101393.1640625
5150,2,101393.484375
5166,2,101399.03125
5181,2,101397.953125
5196,2,101407.09375
5212,2,101407.0546875
5228,2,101409.828125
5244,2,101407.4296875
5260,2,101415.0703125
5276,2,101415.578125
5292,2,101409.9140625
5308,2,101411.546875
5324,2,101417.7265625
5340,2,101421.7265625
5356,2,101421.4140625
5372,2,101424.171875
5388,2,101416.4765625
5404,2,101422.6640625
5420,2,101422.984375
5436,2,101420.34375
5452,2,101425.09375
5467,2,101422.3125
5483,2,101421.3203125
5499,2,101425.8359375
5515,2,101427.0859375
5531,2,101421.609375
5547,2,101424.890625
5563,2,101427.4609375
5578,2,101427.03125
5593,2,101429.28125
5609,2,101422.4453125
5625,2,101420.7890625
5641,2,101424.9921875
5657,2,101424.609375
5672,2,101421.5078125
5688,2,101420.453125
5704,2,101415.8671875
5720,2,101422.234375
5736,2,101420.796875
5752,2,101412.8828125
5768,2,101411.7421875
5783,2,101410.671875
5799,2,101413.125
5815,2,101408.84375
5830,2,101413.046875
5845,2,101407.625
5860,2,101409.625
5875,2,101404.7734375
5891,2,101404.984375
5907,2,101401.65625
5923,2,101398.3515625
5939,2,101392.1640625
5955,2,101388.0625
5971,2,101391.203125
5987,2,101384.25
6003,2,101383.4921875
6019,2,101386.34375
6035,2,101376.25
6051,2,101375.7734375
6067,2,101371.09375
6082,2,101367.03125
6098,2,101368.046875
6114,2,101367.8125
6130,2,101366.046875
6146,2,101356.5390625
6162,2,101360.5546875
6178,2,101357.5625
6193,2,101353.8359375
6209,2,101343.5625
6225,2,101348.6640625
6241,2,101337.296875
6257,2,101335.34375
6273,2,101334.3046875
6289,2,101330.328125
6305,2,101327.3515625
6321,2,101328.1953125
6337,2,101323.6328125
6353,2,101315.984375
6368,2,101317.7421875
6384,2,101311.6484375
6400,2,101309.875
6416,2,101302.3125
6432,2,101306.6171875
6447,2,101304.703125
6463,2,101299.625
6479,2,101293.8671875
6495,2,101293.25
6511,2,101292.3125
6527,2,101288.3203125
6543,2,101280.46875
6559,2,101279.0859375
6657,1,101264.421875
6672,1,101266.234375
6688,1,101271.6328125
6705,1,101280.125
6721,1,101278.4296875
6736,1,101277.4921875
6751,1,101279.46875
6766,1,101286.71875
6783,1,101287.1796875
6799,1,101290.046875
6814,1,101293.9296875
6831,1,101301.125
6845,1,101305.0625
6860,1,101301.1328125
6876,1,101309.296875
6892,1,101307.328125
6907,1,101309.203125
6923,1,101314.421875
6939,1,101324.5078125
6955,1,101326.1484375
6972,1,101330.890625
6988,1,101334.1875
7003,1,101336.0
7019,1,101331.1796875
7035,1,101342.7578125
7052,1,101344.53125
7068,1,101350.2265625
7083,1,101352.234375
7098,1,101355.53125
7114,1,101351.25
7131,1,101360.3125
7146,1,101362.078125
7161,1,101361.1015625
7176,1,101370.7109375
7192,1,101365.625
7208,1,101376.203125
7223,1,101377.6328125
7239,1,101374.8125
7254,1,101382.34375
7269,1,101384.6953125
7285,1,101387.8671875
7301,1,101391.953125
7316,1,101390.6953125
7332,1,101395.4765625
7348,1,101395.125
7364,1,101399.15625
7380,1,101400.4453125
7396,1,101400.6015625
7412,1,101405.171875
7428,1,101403.9453125
7443,1,101406.515625
7459,1,101413.1796875
7475,1,101408.1484375
7491,1,101408.0234375
7507,1,101411.703125
7523,1,101410.859375
7538,1,101420.5703125
7554,1,101421.1953125
7570,1,101417.734375
7586,1,101424.5703125
7602,1,101417.4296875
7618,1,101418.84375
7634,1,101425.90625
7650,1,101427.796875
7666,1,101428.109375
7681,1,101425.109375
7697,1,101426.5078125
7713,1,101427.453125
7729,1,101429.3984375
7745,1,101421.6015625
7760,1,101429.7265625
7776,1,101421.5234375
7792,1,101429.1953125
7808,1,101420.953125
7824,1,101419.7265625
7840,1,101423.4140625
7856,1,101424.25
7872,1,101419.5703125
7888,1,101424.46875
7903,1,101419.1484375
7918,1,101419.3984375
7933,1,101423.171875
7949,1,101419.7890625
7965,1,101420.0
7981,1,101414.4609375
7996,1,101408.2734375
8012,1,101409.4140625
8027,1,101414.09375
8042,1,101411.4453125
8058,1,101407.2578125
8073,1,101404.8046875
8088,1,101400.6953125
8103,1,101396.90625
8119,1,101403.03125
8134,1,101396.6484375
8150,1,101396.3671875
8166,1,101396.515625
8181,1,101394.890625
8197,1,101387.453125
8213,1,101387.96875
6657,2,101255.8359375
6673,2,101258.0234375
6689,2,101261.953125
6705,2,101261.2265625
6721,2,101268.3515625
6736,2,101272.8203125
6753,2,101270.109375
6769,2,101270.7265625
6785,2,101279.296875
6801,2,101276.5859375
6817,2,101286.6015625
6832,2,101284.953125
6848,2,101286.1875
6864,2,101291.171875
6880,2,101297.96875
6896,2,101297.9296875
6912,2,101296.828125
6928,2,101307.3515625
6944,2,101311.2265625
6959,2,101312.234375
6975,2,101310.5234375
6991,2,101316.0078125
7007,2,101317.8359375
7023,2,101321.859375
7038,2,101331.3359375
7054,2,101329.5078125
7070,2,101335.3515625
7086,2,101332.671875
7102,2,101335.6796875
7118,2,101344.34375
7134,2,101340.4765625
7150,2,101349.734375
7166,2,101355.953125
7182,2,101352.9453125
7197,2,101359.1796875
7213,2,101357.78125
7229,2,101364.5859375
7245,2,101365.8671875
7261,2,101373.875
7277,2,101373.8671875
7293,2,101370.3125
7309,2,101376.6328125
7325,2,101383.9375
7341,2,101388.0390625
7357,2,101385.96875
7373,2,101389.1875
7389,2,101390.765625
7405,2,101392.109375
7421,2,101397.5078125
7437,2,101399.8046875
7453,2,101396.9765625
7468,2,101400.5625
7484,2,101404.796875
7500,2,101409.75
7515,2,101404.703125
7531,2,101404.625
7547,2,101406.34375
7562,2,101407.75
7578,2,101414.5390625
7594,2,101414.0234375
7610,2,101413.0
7626,2,101416.8125
7642,2,101415.2421875
7658,2,101421.9140625
7674,2,101422.28125
7690,2,101423.28125
7706,2,101427.5703125
7722,2,101428.1484375
7738,2,101422.765625
7754,2,101424.828125
7770,2,101427.109375
7786,2,101425.484375
7802,2,101426.546875
7818,2,101422.1328125
7834,2,101426.859375
7849,2,101422.28125
7865,2,101421.0703125
7881,2,101428.421875
7897,2,101422.765625
7913,2,101420.4140625
7929,2,101418.78125
7945,2,101419.453125
7961,2,101424.75
7977,2,101424.3359375
7993,2,101416.28125
8009,2,101413.671875
8025,2,101413.90625
8041,2,101418.1875
8057,2,101413.390625
8073,2,101414.375
8089,2,101412.140625
8105,2,101408.0234375
8121,2,101406.859375
8136,2,101405.3671875
8152,2,101398.9453125
8167,2,101399.7421875
8183,2,101403.78125
8199,2,101392.9921875
8215,2,101397.046875
8231,2,101397.140625
8313,1,101416.6171875
8327,1,101419.265625
8343,1,101413.234375
8358,1,101421.1171875
8373,1,101410.7890625
8389,1,101417.3125
8405,1,101413.671875
8422,1,101407.375
8437,1,101411.359375
8454,1,101408.9296875
8470,1,101404.7578125
8485,1,101407.453125
8501,1,101402.5859375
8518,1,101401.578125
8533,1,101396.484375
8548,1,101391.4921875
8563,1,101391.0234375
8578,1,101391.0859375
8593,1,101393.0234375
8608,1,101383.921875
8623,1,101381.15625
8639,1,101381.2578125
8655,1,101376.0078125
8671,1,101377.2109375
8687,1,101368.34375
8703,1,101367.609375
8718,1,101368.390625
8734,1,101360.546875
8750,1,101359.515625
8766,1,101357.296875
8782,1,101355.75
8798,1,101354.453125
8814,1,101349.7265625
8829,1,101348.7109375
8845,1,101345.0859375
8861,1,101342.453125
8877,1,101331.546875
8893,1,101336.828125
8909,1,101329.7421875
8925,1,101325.5234375
8941,1,101320.28125
8957,1,101320.640625
8973,1,101314.6953125
8989,1,101316.28125
9004,1,101308.828125
9019,1,101303.453125
9035,1,101307.1484375
9051,1,101297.0546875
9067,1,101303.234375
9083,1,101300.3046875
9098,1,101292.5859375
9114,1,101292.5078125
9130,1,101285.1953125
9146,1,101282.75
9162,1,101277.9453125
9178,1,101278.28125
9193,1,101272.953125
9209,1,101274.2578125
9225,1,101265.5625
9240,1,101267.953125
9256,1,101261.3359375
9272,1,101260.09375
9288,1,101256.4609375
9303,1,101256.53125
9319,1,101253.125
9335,1,101250.5625
9351,1,101253.5703125
9367,1,101251.84375
9383,1,101244.3515625
9399,1,101243.3125
9414,1,101238.515625
9429,1,101237.3515625
9445,1,101244.3828125
9461,1,101240.234375
9477,1,101236.046875
9493,1,101233.3203125
9509,1,101233.8984375
9525,1,101236.0625
9541,1,101227.0703125
9557,1,101233.265625
9572,1,101231.6875
9588,1,101230.25
9604,1,101222.7421875
9620,1,101230.03125
9636,1,101224.6328125
9652,1,101225.5546875
9668,1,101221.7421875
9684,1,101226.6796875
9700,1,101224.921875
9715,1,101228.921875
9731,1,101229.1171875
9747,1,101229.6640625
9763,1,101224.796875
9778,1,101228.890625
9794,1,101223.53125
9809,1,101221.9453125
9825,1,101225.796875
9841,1,101230.46875
9857,1,101230.15625
9873,1,101230.5234375
8313,2,101379.296875
8329,2,101377.7578125
8344,2,101385.0625
8361,2,101383.6328125
8377,2,101386.0546875
8393,2,101389.796875
8408,2,101386.265625
8423,2,101397.265625
8440,2,101399.921875
8454,2,101402.2265625
8471,2,101399.765625
8487,2,101400.453125
8503,2,101399.796875
8518,2,101404.140625
8534,2,101405.6328125
8550,2,101410.453125
8565,2,101415.46875
8582,2,101413.453125
8598,2,101415.5234375
8614,2,101416.2421875
8630,2,101420.3828125
8645,2,101416.421875
8661,2,101415.59375
8678,2,101421.609375
8692,2,101416.9296875
8709,2,101422.671875
8724,2,101422.7578125
8740,2,101419.671875
8757,2,101424.2421875
8772,2,101427.3671875
8788,2,101422.203125
8804,2,101429.4140625
8820,2,101421.7109375
8836,2,101429.109375
8851,2,101428.46875
8868,2,101420.2734375
8883,2,101428.7578125
8899,2,101426.6640625
8914,2,101426.9296875
8931,2,101422.953125
8947,2,101417.828125
8962,2,101416.9375
8977,2,101417.8984375
8993,2,101420.1484375
9009,2,101420.78125
9025,2,101418.4921875
9041,2,101415.125
9057,2,101418.15625
9073,2,101410.328125
9089,2,101407.9453125
9105,2,101407.453125
9121,2,101408.46875
9137,2,101411.296875
9153,2,101407.765625
9169,2,101403.6015625
9184,2,101402.640625
9199,2,101397.6640625
9214,2,101400.4375
9230,2,101396.8046875
9245,2,101390.203125
9261,2,101392.0859375
9277,2,101385.84375
9293,2,101386.0859375
9309,2,101380.4140625
9325,2,101381.5
9341,2,101378.6484375
9357,2,101376.421875
9373,2,101371.2109375
9389,2,101370.59375
9405,2,101365.703125
9421,2,101366.8828125
9437,2,101363.484375
9453,2,101359.4765625
9469,2,101356.234375
9484,2,101350.1953125
9500,2,101350.53125
9516,2,101343.7578125
9532,2,101337.8984375
9548,2,101342.8046875
9564,2,101332.984375
9579,2,101337.78125
9595,2,101332.59375
9611,2,101329.265625
9626,2,101321.578125
9642,2,101316.875
9658,2,101317.953125
9674,2,101315.421875
9690,2,101313.609375
9706,2,101304.359375
9722,2,101300.8515625
9738,2,101299.703125
9754,2,101294.484375
9770,2,101293.5078125
9785,2,101288.7890625
9801,2,101284.71875
9816,2,101284.4375
9831,2,101283.3359375
9846,2,101276.453125
9861,2,101282.515625
9877,2,101275.4765625
9973,1,101422.09375
9989,1,101416.0859375
10004,1,101419.21875
10021,1,101416.8203125
10037,1,101414.4140625
10053,1,101407.2890625
10069,1,101404.1484375
10084,1,101402.2734375
10100,1,101401.5
10115,1,101399.7265625
10131,1,101404.4765625
10147,1,101402.4140625
10163,1,101392.15625
10179,1,101398.8203125
10196,1,101390.328125
10211,1,101392.3828125
10227,1,101385.3828125
10243,1,101381.046875
10259,1,101376.859375
10275,1,101380.5078125
10291,1,101372.3203125
10307,1,101376.0234375
10323,1,101368.625
10339,1,101368.703125
10355,1,101367.78125
10371,1,101364.0859375
10387,1,101361.3046875
10403,1,101360.78125
10418,1,101353.8203125
10433,1,101354.546875
10448,1,101347.8828125
10464,1,101346.2890625
10480,1,101338.8984375
10496,1,101341.234375
10511,1,101339.296875
10527,1,101334.2890625
